logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_id,Category
2.45999764,12.38627145,24.94760146,1.43257072009658e-06,3.61268475056468e-05,5.893503786,g6169.t1,Upregulated
0.008758195,0.016847361,0.359133064,0.733754443,0.783973378,-8.714231918,g1277.t1,None
3.977636662,2.06750276,90.82261181,1.87901814727402e-09,9.84007639761093e-07,12.94499048,g7066.t1,Upregulated
0.05651528,0.088581935,2.025905026,0.096983175,0.147796714,-6.988630512,g10333.t1,None
0.084084178,0.094877451,2.965809554,0.030198862,0.056444044,-5.728268198,g5093.t1,None
-0.038046975,0.056426231,-1.099484971,0.320284732,0.399480394,-8.142060329,g1321.t1,None
0.045092745,0.069466981,1.437810273,0.208368174,0.279014728,-7.752793146,g2686.t1,None
0.321363235,0.392335226,6.933127257,0.000850054,0.003305256,-1.615968385,g3082.t1,None
-0.189044307,1.958446863,-0.990325097,0.36624211,0.446445664,-8.254371731,g13358.t1,None
0.290367325,0.354723476,3.270719377,0.021248451,0.042280382,-5.33550053,g3553.t1,None
0.179514266,2.250269644,0.444647875,0.674643649,0.733468857,-8.674460575,g4596.t2,None
0.148850695,1.143970833,2.125090472,0.085341291,0.132705765,-6.854843755,g277.t1,None
0.055975547,0.593157117,1.965857327,0.104825439,0.157641808,-7.069289714,g12198.t1,None
-5.748000851,3.979823255,-36.33579968,2.08648185894947e-07,1.16127330903173e-05,8.101629303,g3801.t1,Downregulated
1.022136874,0.596620125,35.16708807,2.46757893888917e-07,1.2949281117951e-05,7.912128926,g4914.t1,Upregulated
-0.113694983,0.210736717,-1.430413335,0.210369444,0.281167791,-7.761842707,g6434.t1,None
0.095657239,0.079598741,2.834947464,0.035272279,0.064046008,-5.900255528,g5484.t1,None
-0.129723925,0.228436689,-1.825974942,0.125733267,0.18338688,-7.255681485,g11957.t1,None
-0.744932356,2.529552531,-1.972660553,0.103904835,0.15654343,-7.060167308,g10967.t1,None
0.227673556,0.549505821,3.554176932,0.015528333,0.032826041,-4.98162201,g12815.t1,None
0.01660241,0.039408084,0.625896553,0.558078997,0.628630048,-8.564888945,g8543.t1,None
-0.135024825,0.57370483,-2.553640241,0.049673831,0.085200567,-6.275517904,g10753.t1,None
-0.681566534,1.026433834,-2.832144633,0.035390798,0.064193733,-5.903959222,g4618.t1,None
0.128345872,5.796776981,1.113255468,0.314850247,0.393806179,-8.127364883,g2146.t1,None
0.092673607,0.435646795,2.138411838,0.083893153,0.130996372,-6.836837138,g7177.t1,None
3.064749652,5.084065854,18.62254586,6.36428376438612e-06,9.10843642850838e-05,4.152034173,g13015.t1,Upregulated
-0.153473577,0.178541977,-2.02732579,0.096805183,0.147623099,-6.986718493,g8280.t1,None
-0.41051907,0.492326957,-1.670772757,0.153934505,0.216330743,-7.458870237,g6523.t2,None
-0.248102339,0.603866173,-0.985855503,0.368234682,0.448365226,-8.258803965,g3559.t1,None
6.475501841,4.154634347,70.74275529,6.79648025584015e-09,1.54327078672367e-06,11.75054829,g12645.t1,Upregulated
0.36620723,0.41178594,6.557645267,0.001104138,0.004027686,-1.922818358,g5615.t1,None
0.518291779,5.342839749,3.700466842,0.013273414,0.028962691,-4.8035275,g1303.t1,None
2.356096839,5.605687932,12.49644352,4.77322093726026e-05,0.000376659,1.778961336,g12591.t1,Upregulated
0.204933629,1.040798801,4.236529623,0.007681401,0.018514104,-4.178132566,g4380.t1,None
-0.479857974,1.038569527,-2.235436635,0.074097766,0.118091073,-6.705533605,g3032.t1,None
3.666153694,6.393791675,49.33561103,4.3369978841238e-08,5.2596371182095e-06,9.837350788,g1006.t1,Upregulated
0.0678594,0.833309991,0.265975542,0.800580768,0.841712998,-8.748334349,g7019.t1,None
3.916510733,2.39792938,37.89118474,1.68260906135545e-07,1.02624309272812e-05,8.343653578,g5351.t1,Upregulated
-0.003609342,0.07993867,-0.131632109,0.900264674,0.924086717,-8.779951822,g6342.t1,None
0.635083957,2.443869327,2.272134689,0.070715676,0.113675918,-6.655834463,g12587.t1,None
-0.02580966,0.05898372,-0.878643881,0.418701688,0.498745053,-8.360859613,g5550.t1,None
0.490352871,1.417291188,6.702733041,0.000996588,0.003742176,-1.802624446,g2249.t1,None
1.589756596,5.920862448,9.754663734,0.000163386,0.000936037,0.326345832,g3048.t1,Upregulated
0.28050425,0.217558281,6.026953924,0.001632838,0.005479734,-2.380975777,g12676.t1,None
0.024295892,0.289973738,0.270929349,0.796971981,0.838722176,-8.746768501,g8296.t2,None
0.081865621,0.065156224,3.216469828,0.022595623,0.044461857,-5.404502895,g1613.t1,None
0.142252062,0.210678827,1.896435545,0.114714847,0.16999487,-7.162098926,g6019.t1,None
-1.221984489,3.919536937,-11.121612,8.53923821514925e-05,0.000580131,1.092289072,g11061.t1,Downregulated
0.850733476,0.76968962,26.27887215,1.09809343766409e-06,3.11604297914484e-05,6.201704021,g3967.t1,None
0.003677181,0.015765862,0.149730516,0.886666128,0.913791972,-8.776923621,g4311.t1,None
0.473899401,2.940014631,1.663498808,0.155401432,0.21804651,-7.468272082,g13248.t1,None
0.159557168,0.214607912,3.811793798,0.011805793,0.026288083,-4.670119798,g6193.t1,None
3.533915166,5.675354372,64.61737467,1.08297037677189e-08,1.94951589231078e-06,11.28776461,g9369.t1,Upregulated
0.046231267,0.04933396,1.260026145,0.261749234,0.33789156,-7.964183533,g1745.t2,None
-0.072513333,0.303574428,-2.482534556,0.054258611,0.091497872,-6.371290211,g10066.t1,None
-1.542705289,4.270898192,-3.438023741,0.017630692,0.036239643,-5.125251831,g8182.t1,Downregulated
0.066234129,0.277216143,0.75492639,0.483373676,0.558514504,-8.467606391,g4599.t1,None
0.245268187,0.138611858,5.932521179,0.001755573,0.005777195,-2.465707887,g4278.t2,None
0.09763539,0.30592993,3.056578027,0.02715706,0.051637218,-5.61012319,g7684.t1,None
2.108127458,1.378510664,39.11038885,1.43012301280219e-07,9.63534925759885e-06,8.525772881,Mtet_Pt_chlI,Upregulated
-0.142061134,0.483880216,-0.817141995,0.449988184,0.527343492,-8.415482947,g12425.t1,None
-0.220515603,0.343367157,-1.450209813,0.205053868,0.27515607,-7.737578802,g7595.t1,None
2.477431885,3.775580247,9.783103326,0.000161062,0.000925943,0.343255963,Mtet_Pt_psbD,Upregulated
0.049848807,0.108714789,1.669149634,0.154260643,0.216683354,-7.460969243,g8921.t1,None
0.099807502,1.630945361,0.550899381,0.604753627,0.670971353,-8.614243583,g4222.t1,None
0.868125035,1.049341811,6.355980274,0.001277153,0.004512136,-2.093415056,g1778.t1,None
-4.699068423,5.863262481,-18.12737342,7.29854914130361e-06,9.9275778815772e-05,3.991237151,g1839.t1,Downregulated
0.310633593,2.507811967,1.244427853,0.266986316,0.343604708,-7.982058859,g9001.t1,None
-0.552720335,0.893243665,-7.834897028,0.000474752,0.002123297,-0.931099346,g6117.t1,None
0.506793178,0.359285011,12.65659016,4.47825096837332e-05,0.000360293,1.854252777,g7854.t1,None
0.032937573,0.039042293,1.31186547,0.245007288,0.319783501,-7.903948451,g10174.t1,None
0.304987487,0.645136472,3.703532241,0.013230319,0.028897931,-4.79982944,g184.t1,None
0.287733037,0.234663424,8.69480507,0.000286891,0.001445245,-0.337728604,g8058.t1,None
-1.990880469,6.637608644,-17.21968405,9.47342581047747e-06,0.000119282,3.684775649,g8776.t1,Downregulated
0.14567657,5.793438537,1.127550656,0.309292894,0.388377485,-8.111991413,g6984.t1,None
0.24870289,1.361288917,1.70564619,0.147090535,0.208646892,-7.413629754,g11601.t1,None
0.835203592,4.504791863,8.154338284,0.000391606,0.001825856,-0.704388075,g4412.t1,None
-1.241900613,5.101547133,-3.664990701,0.013783964,0.029861799,-4.846426741,g4169.t1,Downregulated
0.213301617,5.876410715,3.713149572,0.013096141,0.028662735,-4.788236254,g2647.t1,None
0.079331794,0.294389324,1.851187314,0.121671651,0.178230017,-7.222275922,g9919.t1,None
0.093877696,0.146677624,1.984850482,0.102276184,0.154392426,-7.043811059,g5317.t1,None
-0.056491432,1.306712174,-0.197077896,0.851310657,0.88551373,-8.767179091,g8520.t1,None
-1.006738649,2.441966279,-3.939872823,0.010341233,0.023545721,-4.518924713,g9963.t1,Downregulated
0.310886652,0.494287787,3.692152513,0.01339111,0.029175299,-4.813564815,g8556.t1,None
1.550634589,0.967521623,22.34314633,2.51613345061699e-06,5.01845714010653e-05,5.238026575,g5433.t1,Upregulated
0.184155042,0.474480216,2.520173265,0.051777064,0.088164877,-6.32055941,g3441.t1,None
0.05905928,0.055702647,1.859795724,0.120315686,0.176693056,-7.210848788,g2585.t1,None
0.131878854,1.202625608,0.950518527,0.384300238,0.464880622,-8.293358039,g12583.t1,None
-1.492814489,2.672556029,-4.654869627,0.005160072,0.013492781,-3.719550264,g13809.t1,Downregulated
-0.248439991,0.144266779,-9.544239424,0.000181878,0.001017686,0.19982404,g3422.t1,None
0.350629606,2.037812367,1.188856619,0.286416654,0.364418142,-8.044748134,g9246.t1,None
-0.421634196,0.561691696,-3.775097158,0.0122681,0.027128629,-4.713891055,g5401.t1,None
0.206191692,0.406190824,2.944431448,0.030969247,0.057640822,-5.756235052,g1587.t1,None
-0.299465589,1.54656419,-1.495697431,0.19332034,0.262182888,-7.681305568,g2274.t1,None
0.062202834,0.12227757,1.670851235,0.153918754,0.216330743,-7.458768734,g2066.t1,None
0.063385713,0.070720635,2.456653917,0.056039549,0.09391414,-6.40621394,g11922.t1,None
0.036909226,0.063090149,0.98648776,0.367952282,0.448068728,-8.258177822,g5840.t1,None
0.14084483,0.159478245,3.503571498,0.016407275,0.034225642,-5.04395885,g11685.t1,None
0.273726359,0.958087033,1.716892861,0.144948697,0.206084988,-7.398983738,g1862.t1,None
-0.289640001,0.574918351,-2.180928765,0.07944199,0.125256763,-6.779325959,g10069.t3,None
-0.025406427,0.087689095,-0.777757067,0.470920447,0.546867702,-8.448856601,g8695.t1,None
-0.164933884,0.182929506,-4.43651663,0.006331694,0.015892689,-3.955740917,g1136.t1,None
2.229558583,2.06387644,10.01045838,0.000143823,0.000852358,0.476859172,g4939.t1,Upregulated
-0.019508697,0.659784047,-0.314359316,0.765587821,0.812110974,-8.731843748,g8101.t1,None
1.58468301,3.879166881,6.863644018,0.000891402,0.003428994,-1.671727991,g329.t1,Upregulated
-0.0154801,0.038606269,-0.63188068,0.554455157,0.625220501,-8.560716325,g4017.t1,None
1.327117888,3.863642634,5.20240623,0.003175003,0.009244178,-3.156491507,g2680.t1,Upregulated
0.067856864,0.076770542,2.111499871,0.086845822,0.134554965,-6.873206721,g1711.t1,None
0.006742528,0.168682026,0.145369333,0.88993917,0.916509267,-8.777688674,g1064.t1,None
0.338653297,0.174265472,10.78438199,9.95025643867708e-05,0.000650238,0.911740994,g6676.t1,None
0.546795056,0.877828555,4.240636073,0.007650543,0.018459039,-4.17350695,g7242.t1,None
-0.094008199,1.073218487,-0.713974623,0.506293837,0.580052834,-8.500108428,g7523.t1,None
-0.379980674,1.59109585,-2.373050173,0.062237348,0.10202568,-6.51921217,g12867.t1,None
0.114293728,0.131494642,2.92884419,0.031544709,0.058494542,-5.776659104,g12173.t1,None
-0.08572349,0.427241093,-1.490642095,0.194591926,0.263597129,-7.687594143,g5563.t1,None
-0.012413159,0.029337422,-0.457896618,0.665703152,0.725185894,-8.66759397,g452.t1,None
0.029730402,0.189911435,0.465283134,0.660745444,0.720875782,-8.663684992,g3706.t1,None
-0.939446708,2.988446593,-2.899931711,0.032643799,0.060126173,-5.814615126,g13862.t1,None
0.421132362,1.053314356,6.08896517,0.001557703,0.005284539,-2.32587772,g11789.t1,None
0.062682363,0.059960862,1.838797432,0.123650653,0.18076122,-7.23870396,g2769.t1,None
0.040540599,5.418181943,0.49304937,0.642285197,0.705008361,-8.648478834,g242.t1,None
-0.412979096,1.372037935,-3.535457496,0.015847091,0.033315631,-5.00463765,g12487.t1,None
0.160196046,0.531554855,0.981683876,0.370102394,0.449973584,-8.262928372,g869.t1,None
0.208940269,1.258249974,1.174768126,0.291538043,0.369790796,-8.06038449,g633.t1,None
-1.072163173,2.231464776,-10.97039127,9.14042082203551e-05,0.000607656,1.011965222,g12630.t1,Downregulated
-2.104349003,3.871385043,-19.65840659,4.83217727694542e-06,7.7331250647336e-05,4.474989473,g2262.t2,Downregulated
0.210425578,3.01435898,0.568668134,0.59348809,0.661242406,-8.60304946,g7708.t1,None
1.019240788,4.962608412,27.2693769,9.08674933337038e-07,2.76953542512593e-05,6.420621979,g552.t1,Upregulated
0.156608616,0.315007214,2.541337039,0.050436032,0.086238279,-6.292068415,g924.t1,None
-0.03518794,0.5257012,-0.409586732,0.698593362,0.754060507,-8.69172717,g3772.t1,None
0.661365103,0.989075491,7.064476718,0.000777896,0.003103236,-1.511789451,g8235.t1,None
0.145301608,0.207764676,5.052479407,0.003613027,0.010207376,-3.306639977,g7786.t1,None
-0.115662088,0.195235005,-1.204370198,0.280869451,0.358667362,-8.027407783,g2958.t1,None
0.032445182,0.1631133,1.12273908,0.31115389,0.390246458,-8.117179224,g5035.t1,None
0.10923563,4.773011727,0.77732838,0.471152126,0.546916236,-8.449212741,g10990.t1,None
1.173994896,6.582909858,9.528705298,0.000183339,0.001024865,0.190384355,g8836.t1,Upregulated
2.25217066,2.101060793,7.768867039,0.000494447,0.002191525,-0.978943322,g5332.t1,Upregulated
-0.5291416,2.143138494,-2.200604881,0.077467191,0.122646627,-6.752694464,g9634.t1,None
-0.005745832,0.339919919,-0.068858265,0.947696851,0.960451743,-8.787448932,g9757.t1,None
-0.256537198,2.053658241,-0.833479477,0.441510463,0.519416118,-8.401265817,g10962.t1,None
0.022013974,0.070924466,0.809257961,0.454122419,0.531054039,-8.422266222,g13418.t1,None
-0.551731355,3.014465803,-8.251763726,0.000369758,0.001753949,-0.63676332,g6287.t1,None
0.034426117,0.325969805,0.340967634,0.74660192,0.795413419,-8.721647317,g5095.t1,None
0.062783402,0.173521115,2.163044436,0.08128317,0.127587617,-6.803524162,g2457.t1,None
0.642538943,0.574621901,8.551271666,0.000311074,0.00152658,-0.433121029,g426.t1,None
0.698731625,0.796780993,6.326846698,0.001304697,0.004579956,-2.118408557,g1276.t1,None
0.422954072,0.287283176,11.79763639,6.36435486774382e-05,0.000465872,1.439344971,g10543.t1,None
0.009582192,0.059555041,0.355064478,0.736623632,0.786601248,-8.715924641,g8445.t1,None
-2.897161701,3.465817314,-7.370842953,0.000635854,0.002660014,-1.274834595,g13089.t1,Downregulated
0.245483273,11.23194311,2.252499381,0.072504336,0.116000897,-6.682426668,g2580.t1,None
-1.524840281,7.829205733,-18.33354815,6.89093146720065e-06,9.57870971416988e-05,4.058715018,g3664.t1,Downregulated
0.545758112,0.50532112,19.3797574,5.19638089300533e-06,8.01690785910312e-05,4.38982582,g10506.t1,None
0.739275202,1.776877211,6.050376017,0.00160397,0.005406478,-2.360114635,g13024.t1,None
-0.109271338,0.278100689,-2.365350296,0.062844206,0.102882539,-6.529630308,g13716.t1,None
-0.084199898,3.505346571,-0.361347018,0.732195197,0.782960912,-8.713303102,g1880.t1,None
1.464094212,1.041313008,18.96663768,5.79847209460204e-06,8.59770875185459e-05,4.261271245,g1536.t1,Upregulated
0.141741678,0.101717046,5.102478716,0.003459564,0.00986575,-3.256237066,g4529.t1,None
-4.064975948,4.28978354,-11.05652239,8.79206505039113e-05,0.00059315,1.0578407,g4355.t2,Downregulated
0.181564706,0.207178104,5.288636539,0.002951166,0.008747204,-3.071463474,g9215.t1,None
-0.009195652,0.795989246,-0.121979695,0.907533295,0.929725333,-8.781408624,g10879.t1,None
-2.432942442,4.793388815,-19.09657279,5.60054295717826e-06,8.39061838877123e-05,4.30200508,g2384.t1,Downregulated
0.857986771,0.552636257,8.044074953,0.000418199,0.00192492,-0.781769146,g6273.t1,None
-0.19414585,7.2089176,-1.770376451,0.135183049,0.194340393,-7.32898955,g13295.t1,None
0.587565524,0.327823718,13.83480795,2.86393197004911e-05,0.000260321,2.381731122,g672.t1,None
-1.639419164,11.36133688,-21.95928511,2.74878239586846e-06,5.27812033046675e-05,5.134828479,g11522.t1,Downregulated
-1.165473146,2.554650349,-4.277871582,0.007377159,0.017941599,-4.131677501,g299.t1,Downregulated
0.007721759,0.100472484,0.163935682,0.87602322,0.905171616,-8.774276395,g173.t1,None
-0.120375218,0.157003176,-2.197125578,0.077812573,0.123108852,-6.757404265,g4937.t1,None
0.093427491,7.751082728,0.674904974,0.528850271,0.601247356,-8.529725309,g2836.t1,None
-0.50106986,13.91314367,-5.677270611,0.002145342,0.00677721,-2.699868547,g10031.t1,None
0.101988677,0.177860846,2.241862901,0.073493312,0.11730624,-6.69683117,g74.t1,None
0.711914527,0.516889682,13.18728227,3.64437056081813e-05,0.000308047,2.097420608,g9252.t1,None
0.257050549,0.292017047,4.511027277,0.005900342,0.015006146,-3.874373662,g12267.t1,None
0.149876667,0.582244381,1.092389759,0.323116094,0.402401334,-8.149587894,g11259.t1,None
-1.313742904,2.823045374,-4.966032891,0.003897431,0.01082244,-3.394572753,g638.t1,Downregulated
0.02323453,0.102449487,0.518740268,0.625459171,0.690374747,-8.633696711,g6794.t1,None
-0.147012403,0.518008619,-1.728682874,0.142736852,0.203516956,-7.38360216,g7572.t1,None
-0.420055797,0.725635161,-7.739784437,0.000503427,0.002219996,-1.000125514,g3098.t1,None
0.031558118,0.109285299,0.934505867,0.391763535,0.472371291,-8.308725092,g5299.t1,None
-3.439003042,2.662053169,-44.36539277,7.48457095331752e-08,6.89837935625369e-06,9.243487481,g1679.t1,Downregulated
0.139298452,2.167577196,0.642451677,0.548090687,0.61943818,-8.553262464,g1831.t1,None
-0.318679011,0.276113885,-4.94794274,0.003960191,0.010954468,-3.413101382,g10226.t1,None
-0.369255012,0.549213659,-1.951958711,0.106732489,0.159987641,-7.087912209,g11736.t1,None
-0.246581913,0.25102744,-7.587040565,0.000553874,0.0023948,-1.112493305,g7968.t1,None
-0.221288541,0.244367505,-3.333892991,0.019792184,0.03994845,-5.255652598,g2202.t2,None
0.004342935,0.405009208,0.046118174,0.964951482,0.973797424,-8.78900871,g7960.t1,None
-3.082996382,2.759695465,-12.46368115,4.83637878367021e-05,0.000380601,1.763445486,g9777.t1,Downregulated
0.985436427,0.76296727,20.0665445,4.35211271203465e-06,7.18931017974469e-05,4.597558558,g5004.t1,None
-0.239306949,3.889701513,-0.910633064,0.403103794,0.483716155,-8.331289426,g9270.t1,None
0.676261178,3.81514704,6.831177012,0.00091153,0.003487792,-1.697938868,g13900.t1,None
0.550149152,0.990440727,5.383069799,0.002726824,0.008215412,-2.979439962,g9768.t1,None
-0.183847412,0.127650015,-3.891634268,0.010867004,0.024515127,-4.575581651,g11673.t1,None
0.334186579,1.240997233,1.556056408,0.178743275,0.245710687,-7.605596403,g13590.t2,None
0.129947809,0.10704072,4.471210106,0.006126473,0.015447054,-3.91775498,g10486.t1,None
-0.277248423,6.259750742,-1.776674018,0.134077588,0.19299199,-7.320712542,g565.t1,None
0.409877042,0.835549584,3.59575535,0.014846001,0.031727097,-4.930684112,g13391.t1,None
0.172759504,0.637088477,1.00512016,0.359709289,0.440030868,-8.239603538,g5002.t2,None
1.234558004,3.464594814,6.172452817,0.001462851,0.005020407,-2.252367003,g5198.t1,Upregulated
0.52162156,0.648652485,6.017672743,0.001644445,0.005507458,-2.389259102,g12614.t1,None
1.335959813,1.986259431,7.361166284,0.000639846,0.002668961,-1.28219321,g2682.t1,Upregulated
0.158929808,0.164145633,5.533097519,0.002410003,0.007425423,-2.835545059,g11404.t1,None
0.047460878,0.049814417,1.817238173,0.127172667,0.185017843,-7.26723482,g4579.t1,None
0.096448418,0.11566724,3.304820007,0.020447935,0.041020487,-5.29233101,g1875.t1,None
